study_id,coder,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes,use_code,review_notes,corrected_link_url
a000581,oliver,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,osf.io/n8v3c/,other,Link led to sign-in page requiring OSF membership,(resolved url not entered by coder),yes,NA,OSF,other,Link led to sign-in page requiring OSF membership,no,NA,NA,FALSE,coder cleaned link url,https://osf.io/n8v3c/
a000591,kongmanas,2020-04-22,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/4pdvg,yes,NA,https://osf.io/4pdvg,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000591,nguyenlam,2020-04-17,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/4pdvg,yes,NA,https://osf.io/4pdvg,yes,NA,OSF,yes,NA,yes,NA,"Note in ""number_of_links:"": 2 links provided corresponding to 2 sources of data",TRUE,,
a000591,kongmanas,2020-04-22,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/xytch,yes,NA,https://osf.io/xytch,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000591,nguyenlam,2020-04-17,yes,NA,yes,NA,yes,NA,2,2,"https://osf.io/xytch
",yes,NA,https://osf.io/xytch,yes,NA,OSF,yes,NA,yes,NA,"Note in ""number_of_links:"": 2 links provided corresponding to 2 sources of data",FALSE,encoding/extra character in url field,https://osf.io/xytch
a000595,matthew,2020-04-22,no,NA,yes,NA,yes,NA,1,1,https://doi.org/10.17632/42djnzsw8f,yes,NA,https://data.mendeley.com/datasets/42djnzsw8f/2,yes,NA,Mendeley Data,yes,NA,yes,NA,No problems with this article,FALSE,slightly incorrect url,https://doi.org/10.17632/42djnzsw8f.2
a000595,steve,2020-08-26,other,"No graphical badge, but awarded badges are listed, as text",yes,NA,yes,NA,1,1,https://doi.org/10.17632/42djnzsw8f.2,yes,NA,https://data.mendeley.com/datasets/42djnzsw8f/2,yes,NA,Mendeley,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000595,oliver,2020-04-04,other,"No graphical badge, but awarded badges are listed, as text",yes,NA,yes,NA,1,1,osf.io/yn7bm,yes,NA,https://osf.io/yn7bm,yes,NA,OSF,yes,NA,yes,NA,NA,FALSE,coder missed link to data and pasted link to prereg instead,
a000605,evelyn,2020-05-22,yes,NA,yes,NA,yes,NA,1,1,https://www.openicpsr.org/openicpsr/project/101920/version/V3/view,yes,NA,https://www.openicpsr.org/openicpsr/project/101920/version/V3/view,yes,NA,ICPSR,other,Requires login to download files,no,NA,Requires login to download files,TRUE,,
a000605,phuong,2020-04-09,yes,NA,yes,NA,yes,NA,1,1,https://www.openicpsr.org/openicpsr/project/101920/version/V3/view,yes,NA,https://www.openicpsr.org/openicpsr/project/101920/version/V3/view,yes,NA,ICPSR,yes,NA,other,an account was required to access the data,NA,TRUE,,
a000605,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,openicpsr.org/openicpsr/project/101920/,yes,NA,https://www.openicpsr.org/openicpsr/project/101920/version/V3/view;jsessionid=8880F94EFA229911DF631AB6B1249B04,yes,NA,ICPSR,yes,NA,other,Download requires account,NA,FALSE,coder went to wrong url technically - drop this record,
a000620,evelyn,2020-04-28,yes,NA,yes,NA,yes,NA,3,3,https://aspredicted.org/gepya.pdf,yes,NA,https://aspredicted.org/gepya.pdf,no,NA,NA,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,prereg file,
a000620,phuong,2020-04-09,yes,NA,yes,NA,yes,NA,2,2,https://AsPredicted.org/gepya.pdf,no,Page not found,NA,NA,NA,NA,NA,NA,NA,NA,no data have been collected for this study yet,FALSE,prereg file,
a000620,evelyn,2020-04-28,yes,NA,yes,NA,yes,NA,3,1,https://aspredicted.org/up4rw.pdf,yes,NA,https://aspredicted.org/up4rw.pdf,no,NA,NA,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,prereg file,
a000620,evelyn,2020-04-28,yes,NA,yes,NA,yes,NA,3,2,https://osf.io/cwbgv/,yes,NA,https://osf.io/cwbgv/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000620,steve,2020-08-26,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/cwbgv/,yes,NA,https://osf.io/cwbgv/,yes,NA,OSF,yes,NA,yes,NA,The first two urls in text share a single garbled embedded url - clicking directly results in an error,TRUE,,
a000620,phuong,2020-04-09,yes,NA,yes,NA,yes,NA,2,1,"https://osf.io/cwbgv/,%20https://AsPredicted.org/gepya.pdf",no,Page not found,NA,NA,NA,NA,NA,NA,NA,NA,no data have been collected for this study yet,FALSE,broken url (garbled in PDF),
a000636,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/7uvcp/,yes,NA,https://osf.io/7uvcp/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000636,steve,2020-08-26,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/7uvcp/,yes,NA,https://osf.io/7uvcp/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000636,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,osf.io/tvyxz/,yes,NA,https://osf.io/tvyxz/wiki/home/,yes,NA,OSF,yes,NA,yes,NA,NA,FALSE,"Irrelevant or error, delete",
a000638,aniruddah,2020-05-15,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/59wda/,yes,NA,https://osf.io/59wda/,yes,NA,OSF,yes,NA,other,Download size exceeded 100MB,Download size bigger then 100MB.,TRUE,,
a000638,evelyn,2020-05-08,yes,NA,yes,NA,yes,NA,3,1,https://osf.io/59wda/,yes,NA,https://osf.io/59wda/,yes,NA,OSF,yes,NA,other,Data files exceed 100MB,Data files exceed 100MB,TRUE,,
a000638,michelle,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/59wda/,yes,NA,https://osf.io/59wda/,yes,NA,OSF,yes,NA,other,File size exceeds 100MB,Did not download the file as file size was too big; Link to analysis,TRUE,,
a000638,steve,2020-08-26,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/59wda/,yes,NA,https://osf.io/59wda/,yes,NA,OSF,yes,NA,yes,NA,"Data was > 100MB, but could not tell that initially, so downloaded anyway",TRUE,,
a000638,evelyn,2020-05-08,yes,NA,yes,NA,yes,NA,3,3,https://osf.io/dv6ug/,yes,NA,https://osf.io/dv6ug/,yes,NA,OSF,yes,NA,other,Data files exceed 100MB,Data files exceed 100MB,FALSE,explicitly materials,
a000638,evelyn,2020-05-08,yes,NA,yes,NA,yes,NA,3,2,https://osf.io/ez3ku/,yes,NA,https://osf.io/ez3ku/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,analysis with data used for that purpose,
a000638,steve,2020-08-26,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/ez3ku/,yes,NA,https://osf.io/ez3ku/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000703,evelyn,2020-04-23,yes,NA,yes,NA,yes,NA,3,2,http://doi.org/10.25592/uhhfdm.139,yes,NA,https://www.fdr.uni-hamburg.de/record/139,yes,NA,University of Hamburg Research,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,"link to data, should be kept",
a000703,steve,2020-08-26,yes,NA,yes,NA,yes,NA,2,2,http://doi.org/10.25592/uhhfdm.139,yes,NA,https://www.fdr.uni-hamburg.de/record/139#.X0ZkIcgzZZk,yes,NA,University of Hamburg research data repository,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000703,evelyn,2020-04-23,yes,NA,yes,NA,yes,NA,3,3,http://doi.org/10.25592/uhhfdm.141,yes,NA,https://www.fdr.uni-hamburg.de/record/141,yes,NA,University of Hamburg Research,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,"explicit link to materials, can drop",
a000703,steve,2020-08-26,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/79gn4,yes,NA,https://osf.io/79gn4/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000703,evelyn,2020-04-23,yes,NA,yes,NA,yes,NA,3,1,https://osf.io/79gn4/,yes,NA,https://osf.io/79gn4/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder pasted resolved url,https://osf.io/79gn4
a000703,oliver,2020-04-04,yes,NA,yes,NA,yes,NA,1,1,osf.io/79gn4/,yes,NA,https://osf.io/79gn4/,yes,NA,OSF,yes,NA,partial,"Lots of stratified files.Tested 2 batches of zip files - connection to host was successful, documents downloaded.",NA,FALSE,coder cleaned url,https://osf.io/79gn4
a000720,nguyenlam,2020-04-09,yes,NA,yes,NA,yes,NA,1,1,10.6084/m9.figshare.7854731,other,"Need to access ''figsgare.com'' first, then search for the given code",https://figshare.com/search?q=10.6084%2Fm9.figshare.7854731&searchMode=1,yes,NA,Figshare,yes,NA,yes,NA,"Note in ""Link_works_noneither""",TRUE,,
a000720,steve,2020-08-09,yes,NA,yes,NA,yes,NA,1,1,10.6084/m9.figshare.7854731,yes,NA,https://figshare.com/articles/Attachment/7854731,yes,NA,Figshare,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000720,evelyn,2020-05-13,yes,NA,yes,NA,yes,NA,1,1,https://figshare.com/articles/Raw_data/6025748,yes,NA,https://figshare.com/articles/Raw_data/6025748,yes,NA,Figshare,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,Something went wrong here - coder pasted url from completely unrelated study not in this dataset at all - drop this record,
a000730,michelle,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.17605/osf.io/hzpgy,yes,NA,https://osf.io/hzpgy/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000730,oliver,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,osf.io/hzpgy/,yes,NA,https://osf.io/hzpgy/,yes,NA,OSF,yes,NA,yes,NA,NA,FALSE,coder inferred destination from supplied url,http://dx.doi.org/10.17605/osf.io/hzpgy
a000745,sophia,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,osf.io/uqg5m/,yes,NA,https://osf.io/uqg5m/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,The URL in the paper is garbled - coders did well to pick out usable part of URL,
a000745,evelyn,2020-05-18,yes,NA,yes,NA,yes,NA,1,1,osf.io/uqg5m/#,yes,NA,osf.io/uqg5m/#,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,The URL in the paper is garbled - coders did well to pick out usable part of URL,osf.io/uqg5m/
a000745,michelle,2020-04-03,yes,NA,yes,NA,yes,NA,1,1,osf.io/uqg5m/#,yes,NA,https://osf.io/uqg5m/#,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,The URL in the paper is garbled - coders did well to pick out usable part of URL,osf.io/uqg5m/
a000750,steve,2020-08-09,yes,NA,no,NA,yes,NA,2,2,https://osf.io.yiupc,other,"There was a typo in the URL as supplied, easily fixed",https://osf.io/yiupc/,yes,NA,OSF,yes,NA,yes,NA,"Unclear if this data was for the present article, or the article they were responding to",TRUE,should be included,
a000750,evelyn,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/4fb7d,yes,NA,https://osf.io/4fb7d,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder cleaned url,https://osf.io/4fb7d/
a000750,steve,2020-08-09,yes,NA,no,NA,yes,NA,2,1,https://osf.io/4fb7d/,yes,NA,https://osf.io/4fb7d,yes,NA,OSF Registries,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000759,aniruddah,2020-05-15,yes,NA,yes,NA,yes,NA,1,1,http://bit.ly/music_entropy_MMN,yes,NA,https://osf.io/my6te/?view_only=3b4129763e4f4de58ef783a85ae30842,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.,TRUE,,
a000759,sophia,2020-04-07,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/my6te/?view_only=3b4129763e4f4de58ef783a85ae30842,yes,NA,https://osf.io/my6te/?view_only=22333945e4824ca196f4aee4a31ba925,yes,NA,OSF,yes,NA,other,"only was able to download the first zip file, the second was greater than 100MB",I didn't have any problems with this article,FALSE,user has pasted resolved url by mistake,http://bit.ly/music_entropy_MMN
a000759,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/my6te,yes,NA,https://osf.io/my6te/files/?view_only=3b4129763e4f4de58ef783a85ae30842,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA,FALSE,user cleaned url before pasting,http://bit.ly/music_entropy_MMN
a000764,adrian,2020-04-14,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.6084/m9.figshare.6818228.v1,yes,NA,https://figshare.com/articles/Contingent_attentional_engagement_stimulus-_and_goal-driven_capture_have_qualitatively_different_consequences_-_data_from_3_experiments/6818228/1,yes,NA,figshare,yes,NA,yes,NA,Excel file,TRUE,,
a000764,sophia,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,https://figshare.com/articles/Contingent_attentional_engagement_stimulus-_and_goal-driven_capture_have_qualitatively_different_consequences_-_data_from_3_experiments/6818228/1,yes,NA,https://figshare.com/articles/Contingent_attentional_engagement_stimulus-_and_goal-driven_capture_have_qualitatively_different_consequences_-_data_from_3_experiments/6818228/1,yes,NA,Figshare,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder pasted resolved url,https://doi.org/10.6084/m9.figshare.6818228.v1
a000783,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/gm95y/,yes,NA,https://osf.io/gm95y/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000783,steve,2020-08-26,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/gm95y/,yes,NA,https://osf.io/gm95y/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000783,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,osf.io/tvyxz/,yes,NA,https://osf.io/tvyxz/files/,yes,NA,OSF,yes,NA,yes,NA,NA,FALSE,"Irrelevant or error, delete",
a000793,evelyn,2020-05-25,yes,NA,yes,NA,yes,NA,2,2,https://doi.org/10.1016/j.evolhumbehav.2018.03.007,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S1090513818300072?via%3Dihub,yes,NA,Science Direct,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,"it's not data, but the link says it is",
a000793,steve,2020-08-26,yes,NA,yes,NA,yes,NA,3,2,https://doi.org/10.1016/j.evolhumbehav.2018.03.007,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S1090513818300072?via%3Dihub,no,NA,NA,no,NA,NA,NA,"PDF said this was a link to supp data, but destination had supp info in pdf - links possibly mixed up",TRUE,,
a000793,steve,2020-08-26,yes,NA,yes,NA,yes,NA,3,3,https://osf.io/egjwv,yes,NA,https://osf.io/egjwv/,yes,NA,OSF,yes,NA,yes,NA,"PDF said this was prereg info, but had data files",TRUE,mentioned as prereg info but actually has data files,
a000793,nguyenlam,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/egjwv/,yes,NA,https://osf.io/egjwv/,yes,NA,OSF,yes,NA,yes,NA,"There was a link to ""supplementary material ""- this link was ignored, since it just contains additional analysis, instead of data.",FALSE,coder pasted resolved url,https://osf.io/egjwv
a000793,steve,2020-08-26,yes,NA,yes,NA,yes,NA,3,1,https://osf.io/n4hj6,yes,NA,https://osf.io/n4hj6/,yes,NA,OSF,yes,NA,yes,NA,"PDF said this was a link to supp info, but destination had data files - links possibly mixed up",TRUE,mentioned as supp info right after statement saying data is on the osf,
a000793,evelyn,2020-05-25,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/n4hj6/,yes,NA,https://osf.io/n4hj6/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder pasted resolved url,https://osf.io/n4hj6
a000794,aniruddah,2020-05-15,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/sy6ue/,yes,NA,https://osf.io/sy6ue/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.,TRUE,,
a000794,evelyn,2020-04-05,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/sy6ue/,yes,NA,https://osf.io/sy6ue/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000794,nguyenlam,2020-04-09,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/sy6ue/,yes,NA,https://osf.io/sy6ue/,yes,NA,OSF,yes,NA,yes,NA,"- The pdf file in Drive folder is full journal's issue, and the article for this coding is a part of it. 
- There was a different link to Open Material (also on OSF), but this link was ignored since there was an explicit link to the open data.",FALSE,encoding/extra character in url field,https://osf.io/sy6ue/
a000794,evelyn,2020-04-05,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/uf36h/,yes,NA,https://osf.io/uf36h/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,explicitly materials only,
a000797,michelle,2020-04-07,yes,NA,yes,NA,yes,NA,2,2,10.17605/OSF.IO/HYMKC,no,Says the site cannot be reached,NA,NA,NA,NA,NA,NA,NA,NA,"Second data link is not working; There is a link to supplementary data link, but was ignored as there was already a link to open data - supplementary data link: at https://doi.org/10.1016/j.jesp.2017.11.009.",FALSE,this is just the doi to the link already provided - safe to drop this record,
a000797,michelle,2020-04-07,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/hymkc,yes,NA,https://osf.io/hymkc/,yes,NA,OSF,yes,NA,yes,NA,NA,TRUE,,
a000797,matthew,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/hymkc/,yes,NA,https://osf.io/hymkc/,yes,NA,OSF,yes,NA,yes,NA,No problems with this article,FALSE,coder pasted resolved url instead,https://osf.io/hymkc
a000808,evelyn,2020-05-22,yes,NA,yes,NA,yes,NA,1,1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/A99NUB,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/A99NUB,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000808,michelle,2020-05-04,yes,NA,other,"Does not explicitly have a statement saying data is available, but there is the text 'Open Data' with a hyperlink",yes,NA,1,1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/A99NUB,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/A99NUB,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000808,kongmanas,2020-04-13,yes,NA,yes,NA,other,The article does not contain the URL to an online repository but it allows to click 'Open Data' which automatically connects to repository destination,1,1,N/A,other,"There is no URL given in the artile, but can click 'Open Data' to connect to repositary destination.",https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/A99NUB,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"There is no URL given in the artile, but can click 'Open Data' to connect to repositary destination.",FALSE,"it is clear from coder comments that the link in the pdf was clicked on, just not recognised that url could be extracted",https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/A99NUB
a000811,phuong,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/u3byh/,yes,NA,https://osf.io/u3byh/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000811,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,2,2,osf.io/h49y7,yes,NA,osf.io/h49y7,yes,NA,OSF,yes,NA,yes,NA,NA,FALSE,explicit link to materials - check reveals that both links point to different levels of the same osf project so technically redundant,
a000811,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,2,1,osf.io/u3byh,yes,NA,osf.io/u3byh,yes,NA,OSF,yes,NA,yes,NA,NA,FALSE,,https://osf.io/u3byh/
a000814,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,2,1,beta.ukdataservice.ac.uk/datacatalogue/series/series?id=200001,yes,NA,(resolved url not entered by coder),yes,NA,UK Data Service,yes,NA,other,"Required signin. Is also file by file, not bundled into zip",NA,FALSE,pasted resolved url,http://discover.ukdataservice.ac.uk/series/?sn=200001
a000814,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,2,2,beta.ukdataservice.ac.uk/datacatalogue/series/series?id=2000032,yes,NA,(resolved url not entered by coder),yes,NA,UK Data Service,yes,NA,other,"Required signin. Is also file by file, not bundled into zip",NA,FALSE,pasted resolved url,http://discover.ukdataservice.ac.uk/series/?sn=2000032
a000814,phuong,2020-04-09,yes,NA,yes,NA,yes,NA,2,1,http://discover.ukdataservice.ac.uk/series/?sn=200001,yes,NA,https://beta.ukdataservice.ac.uk/datacatalogue/series/series?id=200001,yes,NA,UK Data Service,yes,NA,other,an account was required to access the data,2 links were for data of 2 studies,TRUE,,
a000814,phuong,2020-04-09,yes,NA,yes,NA,yes,NA,2,2,http://discover.ukdataservice.ac.uk/series/?sn=2000032,yes,NA,https://beta.ukdataservice.ac.uk/datacatalogue/series/series?id=2000032,yes,NA,UK Data Service,yes,NA,other,an account was required to access the data,2 links were for data of 2 studies,TRUE,,
