study_id,coder,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes,corrected_link_url,link_url_for_cleaning,link_url_cleaned,resolved_url_cleaned,use_code,review_notes,corrected_resolved_url,Publication Title,DOI,Publication Year,Author,Title
a001430,steve,2020-08-29,yes,NA,yes,NA,yes,NA,2,2,https://doi.org/10.1016/j.jesp.2018.01.007,other,"This is the journal web page for the article (https://www.sciencedirect.com/science/article/abs/pii/S0022103117306236?via%3Dihub), it contains a proper link to the Mendeley repo (https://data.mendeley.com/datasets/rh22h25sw7/1)",https://data.mendeley.com/datasets/rh22h25sw7/1,yes,NA,Mendeley,yes,NA,yes,NA,"Had to go to the journal webpage, then follow link to Mendeley from there. Otherwise, straightforward",https://doi.org/10.1016/j.jesp.2018.01.007,https://doi.org/10.1016/j.jesp.2018.01.007,doi.org/10.1016/j.jesp.2018.01.007,data.mendeley.com/datasets/rh22h25sw7/1,TRUE,NA,NA,Journal of Experimental Social Psychology,10.1016/j.jesp.2018.01.007,2018,"Welsh, David T.; Mai, Ke Michael; Ellis, Aleksander P. J.; Christian, Michael S.",Overcoming the effects of sleep deprivation on unethical behavior: An extension of integrated self-control theory
a001430,kongmanas,2020-04-20,yes,NA,yes,NA,yes,NA,2,1,https://data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a,yes,NA,https://data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a,yes,NA,Mendeley,yes,NA,no,NA,"Something went wrong and data files cannot be downloaded. The data files cannot be downloaded, but there is a link to ""supplementary data"" stated in the article",https://data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a,https://data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a,data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a,data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a,TRUE,NA,NA,Journal of Experimental Social Psychology,10.1016/j.jesp.2018.01.007,2018,"Welsh, David T.; Mai, Ke Michael; Ellis, Aleksander P. J.; Christian, Michael S.",Overcoming the effects of sleep deprivation on unethical behavior: An extension of integrated self-control theory
a001430,steve,2020-08-29,yes,NA,yes,NA,yes,NA,2,1,https://data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a,other,"Had to edit URL to remove non-alpha characters around the ""&"" in the string. Also, this is a link to the upload page for the authors - it is not for public use!!!",https://data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a,yes,NA,Mendeley,other,"There are files listed for upload, but they are not accessible",no,NA,This is a problematic error - it seems to allow any user to mess with the upload of data to the authors' repository???,https://data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a,https://data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a,data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a,data.mendeley.com/submissions/evise/edit/rh22h25sw7?submission_id=S0022-1031(17)30623-6&token=3639d213-5e0d-437d-af76-0023d5b2081a,TRUE,NA,NA,Journal of Experimental Social Psychology,10.1016/j.jesp.2018.01.007,2018,"Welsh, David T.; Mai, Ke Michael; Ellis, Aleksander P. J.; Christian, Michael S.",Overcoming the effects of sleep deprivation on unethical behavior: An extension of integrated self-control theory
a001430,kongmanas,2020-04-20,yes,NA,yes,NA,yes,NA,2,2,https://doi.org/10.1016/j.jesp.2018.01.007,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S0022103117306236?via%3Dihub,other,The data file is in the ScienceDirect website,NA,yes,NA,other,Need to register to before access to download,The registration is needed to download the data file,https://doi.org/10.1016/j.jesp.2018.01.007,https://doi.org/10.1016/j.jesp.2018.01.007,doi.org/10.1016/j.jesp.2018.01.007,www.sciencedirect.com/science/article/abs/pii/S0022103117306236?via%3Dihub,FALSE,this was a complicated case coded by me - other coder should just be dropped,NA,Journal of Experimental Social Psychology,10.1016/j.jesp.2018.01.007,2018,"Welsh, David T.; Mai, Ke Michael; Ellis, Aleksander P. J.; Christian, Michael S.",Overcoming the effects of sleep deprivation on unethical behavior: An extension of integrated self-control theory
a001432,adrian,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/fkn8m/,yes,NA,https://osf.io/fkn8m/,yes,NA,OSF,yes,NA,yes,NA,Ok,NA,https://osf.io/fkn8m/,osf.io/fkn8m,osf.io/fkn8m,TRUE,NA,NA,Psychological Science,10.1177/0956797618817509,2019,"Sullivan, Nicolette J.; Fitzsimons, Gavan J.; Platt, Michael L.; Huettel, Scott A.",Indulgent Foods Can Paradoxically Promote Disciplined Dietary Choices
a001432,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/fkn8m/,yes,NA,https://osf.io/fkn8m/files/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA,NA,osf.io/fkn8m/,osf.io/fkn8m,osf.io/fkn8m/files,FALSE,coder went to the files subfolder (understandable since that is where files are downloaded from) but technically incorrect,https://osf.io/fkn8m/,Psychological Science,10.1177/0956797618817509,2019,"Sullivan, Nicolette J.; Fitzsimons, Gavan J.; Platt, Michael L.; Huettel, Scott A.",Indulgent Foods Can Paradoxically Promote Disciplined Dietary Choices
a001449,michelle,2020-04-13,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/34cd8/,yes,NA,https://osf.io/34cd8,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://osf.io/34cd8/,osf.io/34cd8,osf.io/34cd8,TRUE,NA,NA,Psychological Science,10.1177/0956797615623770,2016,"Rogers, Todd; Feller, Avi",Discouraged by Peer Excellence: Exposure to Exemplary Peer Performance Causes Quitting
a001449,aniruddah,2020-05-15,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/34cd8/,yes,NA,https://osf.io/34cd8/files/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.,NA,https://osf.io/34cd8/,osf.io/34cd8,osf.io/34cd8/files,FALSE,coder went to the files subfolder (understandable since that is where files are downloaded from) but technically incorrect,https://osf.io/34cd8,Psychological Science,10.1177/0956797615623770,2016,"Rogers, Todd; Feller, Avi",Discouraged by Peer Excellence: Exposure to Exemplary Peer Performance Causes Quitting
a001449,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/34cd8,yes,NA,https://osf.io/34cd8/files/,yes,NA,OSF,yes,NA,yes,NA,NA,NA,osf.io/34cd8,osf.io/34cd8,osf.io/34cd8/files,FALSE,coder went to the files subfolder (understandable since that is where files are downloaded from) but technically incorrect,https://osf.io/34cd8,Psychological Science,10.1177/0956797615623770,2016,"Rogers, Todd; Feller, Avi",Discouraged by Peer Excellence: Exposure to Exemplary Peer Performance Causes Quitting
a001463,evelyn,2020-04-10,yes,NA,yes,NA,other,DOI provided,1,1,DOI 10.17605/OSF.IO/KZ483,other,OSF respository appears in google search,https://osf.io/kz483/,yes,NA,OSF,yes,NA,yes,NA,DOI link provided. OSF repository with the data files appear when using the DOI link for a google search,DOI 10.17605/OSF.IO/KZ483,DOI 10.17605/OSF.IO/KZ483,DOI 10.17605/OSF.IO/KZ483,osf.io/kz483,TRUE,NA,NA,Quarterly Journal of Experimental Psychology,10.1177/1747021818819990,2019,"Risse, Sarah; Seelig, Stefan",Stable preview difficulty effects in reading with an improved variant of the boundary paradigm
a001463,oliver,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,osf.io/KZ483/,yes,NA,https://osf.io/KZ483/,yes,NA,OSF,yes,NA,yes,NA,NA,DOI 10.17605/OSF.IO/KZ483,DOI 10.17605/OSF.IO/KZ483,DOI 10.17605/OSF.IO/KZ483,osf.io/KZ483,FALSE,OSF site preserves capital letters in IDs at least in Chrome - arbitrary but keep the lower case version,https://osf.io/kz483/,Quarterly Journal of Experimental Psychology,10.1177/1747021818819990,2019,"Risse, Sarah; Seelig, Stefan",Stable preview difficulty effects in reading with an improved variant of the boundary paradigm
a001470,steve,2020-07-27,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/waeqn/,yes,NA,https://osf.io/waeqn,yes,NA,OSF Registries,yes,NA,yes,NA,"Straightforward, no issues",NA,https://osf.io/waeqn/,osf.io/waeqn,osf.io/waeqn,TRUE,NA,NA,Psychological Science,10.1177/0956797615615581,2016,"Mens, Gaël Le; Kareev, Yaakov; Avrahami, Judith",The Evaluative Advantage of Novel Alternatives: An Information-Sampling Account
a001470,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/waeqn/,yes,NA,https://osf.io/waeqn/files/,yes,NA,OSF,yes,NA,yes,NA,NA,NA,osf.io/waeqn/,osf.io/waeqn,osf.io/waeqn/files,FALSE,coder went to the files subfolder (understandable since that is where files are downloaded from) but technically incorrect,https://osf.io/waeqn,Psychological Science,10.1177/0956797615615581,2016,"Mens, Gaël Le; Kareev, Yaakov; Avrahami, Judith",The Evaluative Advantage of Novel Alternatives: An Information-Sampling Account
a001481,evelyn,2020-05-25,yes,NA,yes,NA,yes,NA,1,1,https://zenodo.org/record/1217215,yes,NA,https://zenodo.org/record/1217215,yes,NA,Zenodo,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://zenodo.org/record/1217215,zenodo.org/record/1217215,zenodo.org/record/1217215,TRUE,NA,NA,Psychological Science,10.1177/0956797618778498,2018,"Riddell, Hugh; Lappe, Markus",Heading Through a Crowd
a001481,kongmanas,2020-04-11,yes,NA,yes,NA,yes,NA,1,1,https://zenodo.org/record/1217215,yes,NA,https://zenodo.org/record/1217215#.Xo7xOcgzZPY,yes,NA,Zenodo,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://zenodo.org/record/1217215,zenodo.org/record/1217215,zenodo.org/record/1217215#.Xo7xOcgzZPY,FALSE,zenodo adds a unique vistor ID to each visit in order to uniquely count visitors. In this case it is not pertinant information and should be left off to avoid potential confusion.,https://zenodo.org/record/1217215,Psychological Science,10.1177/0956797618778498,2018,"Riddell, Hugh; Lappe, Markus",Heading Through a Crowd
a001485,sophia,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/xrk6j/,yes,NA,https://osf.io/xrk6j/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://osf.io/xrk6j/,osf.io/xrk6j,osf.io/xrk6j,TRUE,NA,NA,Journal of Experimental Social Psychology,10.1016/j.jesp.2018.11.006,2019,"Brown-Iannuzzi, Jazmin L.; Cooley, Erin; McKee, Stephanie E.; Hyden, Charly",Wealthy Whites and poor Blacks: Implicit associations between racial groups and wealth predict explicit opposition toward helping the poor
a001485,steve,2020-08-09,yes,NA,no,NA,yes,NA,1,1,https://osf.io/xrk6j/,yes,NA,https://osf.io/xrk6j/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",NA,https://osf.io/xrk6j/,osf.io/xrk6j,osf.io/xrk6j,TRUE,NA,NA,Journal of Experimental Social Psychology,10.1016/j.jesp.2018.11.006,2019,"Brown-Iannuzzi, Jazmin L.; Cooley, Erin; McKee, Stephanie E.; Hyden, Charly",Wealthy Whites and poor Blacks: Implicit associations between racial groups and wealth predict explicit opposition toward helping the poor
a001485,oliver,2020-04-26,yes,NA,other,"""To find data"" in footnote, no mention of open practices",yes,NA,1,1,osf.io/xrk6j/,yes,NA,https://osf.io/xrk6j/files/,yes,NA,OSF,yes,NA,yes,NA,NA,NA,osf.io/xrk6j/,osf.io/xrk6j,osf.io/xrk6j/files,FALSE,coder went to the files subfolder (understandable since that is where files are downloaded from) but technically incorrect,https://osf.io/xrk6j/,Journal of Experimental Social Psychology,10.1016/j.jesp.2018.11.006,2019,"Brown-Iannuzzi, Jazmin L.; Cooley, Erin; McKee, Stephanie E.; Hyden, Charly",Wealthy Whites and poor Blacks: Implicit associations between racial groups and wealth predict explicit opposition toward helping the poor
a001507,aniruddah,2020-05-15,yes,NA,yes,NA,yes,NA,1,1,osf.io/b69g8,yes,NA,https://osf.io/b69g8/,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.,NA,osf.io/b69g8,osf.io/b69g8,osf.io/b69g8,TRUE,NA,NA,Psychological Science,10.1177/0956797619837204,2019,"Kwok, Eugene L.; Leys, Gaelle; Koenig-Robert, Roger; Pearson, Joel",Measuring Thought-Control Failure: Sensory Mechanisms and Individual Differences
a001507,evelyn,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/b69g8/,yes,NA,https://osf.io/b69g8/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://osf.io/b69g8/,osf.io/b69g8,osf.io/b69g8,TRUE,NA,NA,Psychological Science,10.1177/0956797619837204,2019,"Kwok, Eugene L.; Leys, Gaelle; Koenig-Robert, Roger; Pearson, Joel",Measuring Thought-Control Failure: Sensory Mechanisms and Individual Differences
a001507,adrian,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,http://www.osf.io/b69g8,yes,NA,http://www.osf.io/b69g8,yes,NA,OSF,yes,NA,yes,NA,Ok,NA,http://www.osf.io/b69g8,osf.io/b69g8,www.osf.io/b69g8,FALSE,coder pasted link_url again for resolved,https://osf.io/b69g8/,Psychological Science,10.1177/0956797619837204,2019,"Kwok, Eugene L.; Leys, Gaelle; Koenig-Robert, Roger; Pearson, Joel",Measuring Thought-Control Failure: Sensory Mechanisms and Individual Differences
a001525,phuong,2020-04-10,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/d2wur,yes,NA,https://osf.io/d2wur,yes,NA,OSF,yes,NA,yes,NA,NA,https://osf.io/d2wur,https://osf.io/d2wur,osf.io/d2wur,osf.io/d2wur,TRUE,NA,NA,The Journal of Social Psychology,10.1080/00224545.2019.1570905,2019,"Greene, Nathaniel R.; Jewell, Devin E.; Fuentes, Julian D.; Smith, C. Veronica",Basic need satisfaction in the parental relationship offsets millennials’ worries about the transition to college
a001525,matthew,2020-04-22,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/d2wur/files/,yes,NA,https://osf.io/d2wur/files/,yes,NA,OSF,yes,NA,yes,NA,No problems with this article,https://osf.io/d2wur,https://osf.io/d2wur,osf.io/d2wur,osf.io/d2wur/files,FALSE,coder went to the files subfolder (understandable since that is where files are downloaded from) but technically incorrect,https://osf.io/d2wur,The Journal of Social Psychology,10.1080/00224545.2019.1570905,2019,"Greene, Nathaniel R.; Jewell, Devin E.; Fuentes, Julian D.; Smith, C. Veronica",Basic need satisfaction in the parental relationship offsets millennials’ worries about the transition to college
a001527,steve,2020-07-27,yes,NA,yes,NA,yes,NA,1,1,http://www.osf.io/x7kma,yes,NA,https://osf.io/x7kma,yes,NA,OSF Registries,yes,NA,yes,NA,"Data was > 100MB, but could not tell that initially, so downloaded anyway",NA,http://www.osf.io/x7kma,osf.io/x7kma,osf.io/x7kma,TRUE,NA,NA,Psychological Science,10.1177/0956797618807674,2019,"Jouravlev, Olessia; Schwartz, Rachael; Ayyash, Dima; Mineroff, Zachary; Gibson, Edward; Fedorenko, Evelina",Tracking Colisteners’ Knowledge States During Language Comprehension
a001527,evelyn,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,http://www.osf.io/x7kma,yes,NA,http://www.osf.io/x7kma,yes,NA,OSF,yes,NA,other,Data files exceeded 100MB,Data files exceeded 100MB,NA,http://www.osf.io/x7kma,osf.io/x7kma,www.osf.io/x7kma,FALSE,coder pasted link_url again for resolved,https://osf.io/x7kma,Psychological Science,10.1177/0956797618807674,2019,"Jouravlev, Olessia; Schwartz, Rachael; Ayyash, Dima; Mineroff, Zachary; Gibson, Edward; Fedorenko, Evelina",Tracking Colisteners’ Knowledge States During Language Comprehension
a001545,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,2,1,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,yes,NA,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,yes,NA,ICPSR,other,"Text in the article mentions: Our data-use agreement prevented us from posting these data online, but the data set is available on request from the ICPSR website - so cannot seem to access open data",no,NA,Cannot seem to access open data as need to request it from ICPSR,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,FALSE,coder pasted link_url again for resolved,https://www.icpsr.umich.edu/web/ICPSR/series/00233,Psychological Science,10.1177/0956797618761661,2018,"Watts, Tyler W.; Duncan, Greg J.; Quan, Haonan",Revisiting the Marshmallow Test: A Conceptual Replication Investigating Links Between Early Delay of Gratification and Later Outcomes
a001545,steve,2020-07-27,yes,NA,yes,NA,yes,NA,3,1,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,yes,NA,https://www.icpsr.umich.edu/web/ICPSR/series/00233,yes,NA,ICPSR,other,Permission required to access data files,no,NA,Permission required to access data files,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,www.icpsr.umich.edu/web/ICPSR/series/00233,TRUE,NA,NA,Psychological Science,10.1177/0956797618761661,2018,"Watts, Tyler W.; Duncan, Greg J.; Quan, Haonan",Revisiting the Marshmallow Test: A Conceptual Replication Investigating Links Between Early Delay of Gratification and Later Outcomes
a001586,sophia,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/4e7hr/,yes,NA,https://osf.io/4e7hr/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://osf.io/4e7hr/,osf.io/4e7hr,osf.io/4e7hr,TRUE,NA,NA,Clinical Psychological Science,10.1177/2167702617740955,2018,"Van de Cruys, Sander; Vanmarcke, Steven; Van de Put, Ines; Wagemans, Johan",The Use of Prior Knowledge for Perceptual Inference Is Preserved in ASD
a001586,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/4e7hr/,yes,NA,https://osf.io/4e7hr/files/,yes,NA,OSF,yes,NA,yes,NA,NA,NA,osf.io/4e7hr/,osf.io/4e7hr,osf.io/4e7hr/files,FALSE,coder went to the files subfolder (understandable since that is where files are downloaded from) but technically incorrect,https://osf.io/4e7hr/,Clinical Psychological Science,10.1177/2167702617740955,2018,"Van de Cruys, Sander; Vanmarcke, Steven; Van de Put, Ines; Wagemans, Johan",The Use of Prior Knowledge for Perceptual Inference Is Preserved in ASD
