study_id,coder,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes,corrected_link_url,link_url_for_cleaning,link_url_cleaned,resolved_url_cleaned,review_coding,review_notes,Publication Title,DOI,Publication Year,Author,Title
a001202,phuong,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/uxych/,yes,NA,https://osf.io/uxych/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,https://doi.org/10.17605/OSF.IO/UXYCH,https://doi.org/10.17605/OSF.IO/UXYCH,doi.org/10.17605/OSF.IO/UXYCH,osf.io/uxych,FALSE,link_url was a DOI shortcut to a OSF repo - was able to match unique info in link_url to unique info in resolved_url,Advances in Methods and Practices in Psychological Science,10.1177/2515245918754485,2018,"Gernsbacher, Morton Ann","Writing Empirical Articles: Transparency, Reproducibility, Clarity, and Memorability"
a001206,adrian,2020-04-06,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/6IOACK,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/6IOACK,yes,NA,Dataverse,yes,NA,yes,NA,Availability statement wasn't very clear,NA,https://doi.org/10.7910/DVN/6IOACK,doi.org/10.7910/DVN/6IOACK,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/6IOACK,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12378,2018,"Ballingrud, Gordon; Dougherty, Keith L.",Coalitional Instability and the Three-Fifths Compromise
a001206,evelyn,2020-04-07,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/6IOACK,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/6IOACK,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/6IOACK,doi.org/10.7910/DVN/6IOACK,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/6IOACK,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12378,2018,"Ballingrud, Gordon; Dougherty, Keith L.",Coalitional Instability and the Three-Fifths Compromise
a001211,aniruddah,2020-05-15,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/PL2XFD,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/PL2XFD,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues with this article.,NA,http://doi.org/10.7910/DVN/PL2XFD,doi.org/10.7910/DVN/PL2XFD,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/PL2XFD,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12353,2018,"Dassonneville, Ruth; McAllister, Ian","Gender, Political Knowledge, and Descriptive Representation: The Impact of Long-Term Socialization"
a001211,michelle,2020-05-08,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/PL2XFD,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/PL2XFD,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://doi.org/10.7910/DVN/PL2XFD,doi.org/10.7910/DVN/PL2XFD,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/PL2XFD,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12353,2018,"Dassonneville, Ruth; McAllister, Ian","Gender, Political Knowledge, and Descriptive Representation: The Impact of Long-Term Socialization"
a001211,sophia,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/PL2XFD,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/PL2XFD,yes,NA,Harvard Dataverse Network,yes,NA,other,data files over 100MB,I didn't have any problems with this article,NA,http://doi.org/10.7910/DVN/PL2XFD,doi.org/10.7910/DVN/PL2XFD,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/PL2XFD,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12353,2018,"Dassonneville, Ruth; McAllister, Ian","Gender, Political Knowledge, and Descriptive Representation: The Impact of Long-Term Socialization"
a001214,michelle,2020-05-07,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/ZYRC8S,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZYRC8S,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://doi.org/10.7910/DVN/ZYRC8S,doi.org/10.7910/DVN/ZYRC8S,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZYRC8S,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12370,2018,"Malesky, Edmund J.; Mosley, Layna",Chains of Love? Global Production and the Firm-Level Diffusion of Labor Standards
a001214,nguyenlam,2020-04-09,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/ZYRC8S,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZYRC8S,yes,NA,Harvard Dataverse,yes,NA,yes,NA,Not have any problems,NA,http://doi.org/10.7910/DVN/ZYRC8S,doi.org/10.7910/DVN/ZYRC8S,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZYRC8S,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12370,2018,"Malesky, Edmund J.; Mosley, Layna",Chains of Love? Global Production and the Firm-Level Diffusion of Labor Standards
a001225,nguyenlam,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/I1HVCJ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I1HVCJ,yes,NA,Harvard Daraverse,yes,NA,yes,NA,Not have any problems,NA,http://doi.org/10.7910/DVN/I1HVCJ,doi.org/10.7910/DVN/I1HVCJ,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I1HVCJ,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12383,2018,"Arias, Eric; Hollyer, James R.; Rosendorff, B. Peter","Cooperative Autocracies: Leader Survival, Creditworthiness, and Bilateral Investment Treaties*"
a001225,sophia,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/I1HVCJ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I1HVCJ,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://doi.org/10.7910/DVN/I1HVCJ,doi.org/10.7910/DVN/I1HVCJ,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I1HVCJ,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12383,2018,"Arias, Eric; Hollyer, James R.; Rosendorff, B. Peter","Cooperative Autocracies: Leader Survival, Creditworthiness, and Bilateral Investment Treaties*"
a001233,evelyn,2020-05-08,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/TVZQG6,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TVZQG6,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/TVZQG6,doi.org/10.7910/DVN/TVZQG6,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TVZQG6,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12382,2018,"Escribà-Folch, Abel; Meseguer, Covadonga; Wright, Joseph",Remittances and Protest in Dictatorships
a001233,kongmanas,2020-04-07,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/TVZQG6,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TVZQG6,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/TVZQG6,doi.org/10.7910/DVN/TVZQG6,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TVZQG6,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12382,2018,"Escribà-Folch, Abel; Meseguer, Covadonga; Wright, Joseph",Remittances and Protest in Dictatorships
a001245,adrian,2020-04-06,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/OOIEAO,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OOIEAO,yes,NA,Dataverse,yes,NA,yes,NA,Availability statement wasn't very clear,NA,https://doi.org/10.7910/DVN/OOIEAO,doi.org/10.7910/DVN/OOIEAO,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OOIEAO,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12398,2019,"Cook, Scott J.; Weidmann, Nils B.",Lost in Aggregation: Improving Event Analysis with Report-Level Data
a001245,aniruddah,2020-05-15,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/OOIEAO,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OOIEAO,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues with this article.,NA,https://doi.org/10.7910/DVN/OOIEAO,doi.org/10.7910/DVN/OOIEAO,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OOIEAO,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12398,2019,"Cook, Scott J.; Weidmann, Nils B.",Lost in Aggregation: Improving Event Analysis with Report-Level Data
a001245,michelle,2020-04-30,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/OOIEAO,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OOIEAO,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/OOIEAO,doi.org/10.7910/DVN/OOIEAO,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OOIEAO,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12398,2019,"Cook, Scott J.; Weidmann, Nils B.",Lost in Aggregation: Improving Event Analysis with Report-Level Data
a001248,evelyn,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/STXADQ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/STXADQ,yes,NA,Harvard Dataverse Network,yes,NA,other,Data files exceeded 100MB,Data files exceeded 100MB,NA,http://doi.org/10.7910/DVN/STXADQ,doi.org/10.7910/DVN/STXADQ,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/STXADQ,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12444,2019,"Acs, Alex",Congress and Administrative Policymaking: Identifying Congressional Veto Power
a001248,michelle,2020-04-30,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/STXADQ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/STXADQ,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://doi.org/10.7910/DVN/STXADQ,doi.org/10.7910/DVN/STXADQ,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/STXADQ,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12444,2019,"Acs, Alex",Congress and Administrative Policymaking: Identifying Congressional Veto Power
a001257,michelle,2020-04-06,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/VT4KJA.,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VT4KJA,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://dx.doi.org/10.7910/DVN/VT4KJA.,dx.doi.org/10.7910/DVN/VT4KJA,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VT4KJA,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12259,2017,"Zhu, Boliang","MNCs, Rents, and Corruption: Evidence from China"
a001257,phuong,2020-04-23,yes,NA,no,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/VT4KJA.,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VT4KJA,yes,NA,Havard Dataverse,yes,NA,yes,NA,data badge was in black and white,NA,http://dx.doi.org/10.7910/DVN/VT4KJA.,dx.doi.org/10.7910/DVN/VT4KJA,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VT4KJA,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12259,2017,"Zhu, Boliang","MNCs, Rents, and Corruption: Evidence from China"
a001266,kongmanas,2020-04-20,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/QO6EMT,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QO6EMT,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/QO6EMT,doi.org/10.7910/DVN/QO6EMT,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QO6EMT,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12342,2018,"Moral, Mert; Zhirnov, Andrei",Issue Voting as a Constrained Choice Problem
a001266,sophia,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/QO6EMT,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QO6EMT,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/QO6EMT,doi.org/10.7910/DVN/QO6EMT,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QO6EMT,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12342,2018,"Moral, Mert; Zhirnov, Andrei",Issue Voting as a Constrained Choice Problem
a001270,adrian,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/2E2M9Z,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/2E2M9Z,yes,NA,Dataverse,yes,NA,yes,NA,Ok,NA,https://doi.org/10.7910/DVN/2E2M9Z,doi.org/10.7910/DVN/2E2M9Z,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/2E2M9Z,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12372,2018,"Distelhorst, Greg; Locke, Richard M.",Does Compliance Pay? Social Standards and Firm-Level Trade
a001270,evelyn,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/2E2M9Z,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/2E2M9Z,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/2E2M9Z,doi.org/10.7910/DVN/2E2M9Z,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/2E2M9Z,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12372,2018,"Distelhorst, Greg; Locke, Richard M.",Does Compliance Pay? Social Standards and Firm-Level Trade
a001279,aniruddah,2020-05-15,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/YWZBUJ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YWZBUJ,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues with this article.,NA,https://doi.org/10.7910/DVN/YWZBUJ,doi.org/10.7910/DVN/YWZBUJ,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YWZBUJ,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12392,2019,"Mattes, Michaela; Weeks, Jessica L. P.","Hawks, Doves, and Peace: An Experimental Approach"
a001279,evelyn,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/YWZBUJ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YWZBUJ,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/YWZBUJ,doi.org/10.7910/DVN/YWZBUJ,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YWZBUJ,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12392,2019,"Mattes, Michaela; Weeks, Jessica L. P.","Hawks, Doves, and Peace: An Experimental Approach"
a001279,sophia,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/YWZBUJ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YWZBUJ,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/YWZBUJ,doi.org/10.7910/DVN/YWZBUJ,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YWZBUJ,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12392,2019,"Mattes, Michaela; Weeks, Jessica L. P.","Hawks, Doves, and Peace: An Experimental Approach"
a001281,adrian,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/H13U6G,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/H13U6G,yes,NA,Dataverse,yes,NA,yes,NA,Ok,NA,https://doi.org/10.7910/DVN/H13U6G,doi.org/10.7910/DVN/H13U6G,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/H13U6G,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12352,2018,"Krcmaric, Daniel","Should I Stay or Should I Go? Leaders, Exile, and the Dilemmas of International Justice"
a001281,kongmanas,2020-04-20,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/H13U6G,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/H13U6G,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/H13U6G,doi.org/10.7910/DVN/H13U6G,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/H13U6G,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12352,2018,"Krcmaric, Daniel","Should I Stay or Should I Go? Leaders, Exile, and the Dilemmas of International Justice"
a001287,evelyn,2020-04-07,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/ROLEY5,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ROLEY5,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/ROLEY5,doi.org/10.7910/DVN/ROLEY5,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ROLEY5,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12374,2018,"Bohlken, Anjali Thomas",Targeting Ordinary Voters or Political Elites? Why Pork Is Distributed Along Partisan Lines in India
a001287,steve,2020-07-27,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/ROLEY5,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ROLEY5,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"Straightforward, no issues",NA,https://doi.org/10.7910/DVN/ROLEY5,doi.org/10.7910/DVN/ROLEY5,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ROLEY5,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12374,2018,"Bohlken, Anjali Thomas",Targeting Ordinary Voters or Political Elites? Why Pork Is Distributed Along Partisan Lines in India
a001288,evelyn,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://dx.doi.org/10.17617/3.2v,yes,NA,https://edmond.mpdl.mpg.de/imeji/collection/64vBL2yNY36dYZQv,yes,NA,Edmond,yes,NA,other,Data files exceeded 100MB,I didn't have any problems with this article,NA,https://dx.doi.org/10.17617/3.2v,dx.doi.org/10.17617/3.2v,edmond.mpdl.mpg.de/imeji/collection/64vBL2yNY36dYZQv,FALSE,DOI url redirects to edmond repo - confirmed,Psychological Science,10.1177/0956797619876260,2019,"Köster, Moritz; Langeloh, Miriam; Hoehl, Stefanie",Visually Entrained Theta Oscillations Increase for Unexpected Events in the Infant Brain
