batch_id,coder,date_assigned,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0017,phuong,2020-04-07,2020-04-07,a001593,"Tuncel, Ece; Mislin, Alexandra; Kesebir, Selin; Pinkley, Robin L.",2016,Agreement Attraction and Impasse Aversion: Reasons for Selecting a Poor Deal Over No Deal at All,Psychological Science,batch0017/a001593/a001593_article.pdf
batch0017,phuong,2020-04-07,2020-04-07,a001600,"Buisseret, Peter; Bernhardt, Dan",2017,"Dynamics of Policymaking: Stepping Back to Leap Forward, Stepping Forward to Keep Back",American Journal of Political Science,batch0017/a001600/a001600_article.pdf
batch0017,phuong,2020-04-07,2020-04-07,a001606,"Hackel, Leor M.; Coppin, Géraldine; Wohl, Michael J. A.; Van Bavel, Jay J.",2018,From groups to grits: Social identity shapes evaluations of food pleasantness,Journal of Experimental Social Psychology,batch0017/a001606/a001606_article.pdf
batch0017,phuong,2020-04-07,2020-04-07,a001658,"Booth, Robert W",2019,"Reduced Stroop interference under stress: Decreased cue utilisation, not increased executive control",Quarterly Journal of Experimental Psychology,batch0017/a001658/a001658_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000239,"Klar, Samara",2018,When Common Identities Decrease Trust: An Experimental Study of Partisan Women,American Journal of Political Science,batch0018/a000239/a000239_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000259,"Kim, Jeong Hyun",2019,Direct Democracy and Women's Political Engagement,American Journal of Political Science,batch0018/a000259/a000259_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000287,"Yang, Adelle X.; Urminsky, Oleg",2018,The Smile-Seeking Hypothesis: How Immediate Affective Reactions Motivate and Reward Gift Giving,Psychological Science,batch0018/a000287/a000287_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000301,"Grabot, Laetitia; Wassenhove, Virginie van",2017,Time Order as Psychological Bias,Psychological Science,batch0018/a000301/a000301_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000311,"Gerstenberg, Tobias; Peterson, Matthew F.; Goodman, Noah D.; Lagnado, David A.; Tenenbaum, Joshua B.",2017,Eye-Tracking Causality,Psychological Science,batch0018/a000311/a000311_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000341,"Paracampo, Riccardo; Montemurro, Mirella; de Vega, Manuel; Avenanti, Alessio",2018,Primary motor cortex crucial for action prediction: A tDCS study,Cortex,batch0018/a000341/a000341_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000347,"Moritz, Christian P.; Mühlhaus, Timo; Tenzer, Stefan; Schulenborg, Thomas; Friauf, Eckhard",2019,Poor transcript-protein correlation in the brain: negatively correlating gene products reveal neuronal polarity as a potential cause,Journal of Neurochemistry,batch0018/a000347/a000347_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000371,"Kogelmann, Brian; Ogden, Benjamin G.",2018,Enough and as Good: A Formal Model of Lockean First Appropriation,American Journal of Political Science,batch0018/a000371/a000371_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000429,"Joel, Samantha; Eastwick, Paul W.; Finkel, Eli J.",2017,Is Romantic Desire Predictable? Machine Learning Applied to Initial Romantic Attraction,Psychological Science,batch0018/a000429/a000429_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000471,"Yang, Xin; Dunham, Yarrow",2019,Hard to disrupt: Categorization and enumeration by gender and race from mixed displays,Journal of Experimental Social Psychology,batch0018/a000471/a000471_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000490,"Zhang, Min; Smith, Pamela K.",2018,Does Power Reduce Temporal Discounting? Commentary on Joshi and Fast (2013),Psychological Science,batch0018/a000490/a000490_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000541,"Gaskell, M. Gareth; Warker, Jill; Lindsay, Shane; Frost, Rebecca; Guest, James; Snowdon, Reza; Stackhouse, Abigail",2014,Sleep Underpins the Plasticity of Language Production,Psychological Science,batch0018/a000541/a000541_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000567,"Quoidbach, Jordi; Taquet, Maxime; Desseilles, Martin; de Montjoye, Yves-Alexandre; Gross, James J.",2019,Happiness and Social Behavior,Psychological Science,batch0018/a000567/a000567_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000568,"Verbruggen, Frederick; McAndrew, Amy; Weidemann, Gabrielle; Stevens, Tobias; McLaren, Ian P. L.",2016,Limits of Executive Control: Sequential Effects in Predictable Environments,Psychological Science,batch0018/a000568/a000568_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000578,"Doss, Manoj K.; Picart, Jamila K.; Gallo, David A.",2018,The Dark Side of Context: Context Reinstatement Can Distort Memory,Psychological Science,batch0018/a000578/a000578_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000614,"Petsko, Christopher D.; Bodenhausen, Galen V.",2019,Racial stereotyping of gay men: Can a minority sexual orientation erase race?,Journal of Experimental Social Psychology,batch0018/a000614/a000614_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000625,"Fortunato, David; Turner, Ian R.",2018,Legislative Capacity and Credit Risk,American Journal of Political Science,batch0018/a000625/a000625_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000628,"Gasiorowska, Agata; Chaplin, Lan Nguyen; Zaleskiewicz, Tomasz; Wygrab, Sandra; Vohs, Kathleen D.",2016,Money Cues Increase Agency and Decrease Prosociality Among Children: Early Signs of Market-Mode Behaviors,Psychological Science,batch0018/a000628/a000628_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000665,"Catapano, Rhia; Tormala, Zakary L.; Rucker, Derek D.",2019,Perspective Taking and Self-Persuasion: Why “Putting Yourself in Their Shoes” Reduces Openness to Attitude Change,Psychological Science,batch0018/a000665/a000665_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000672,"John, Leslie K.; Donnelly, Grant E.; Roberto, Christina A.",2019,Using Behavioral Science To Inform Policies Limiting Sugary-Drink Portions: Reply to Wilson and Stolarz-Fantino (2018),Psychological Science,batch0018/a000672/a000672_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000740,"Shah, Anuj K.; Shafir, Eldar; Mullainathan, Sendhil",2015,Scarcity Frames Value,Psychological Science,batch0018/a000740/a000740_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000759,"Quiroga-Martinez, David R.; Hansen, Niels C.; Højlund, Andreas; Pearce, Marcus T.; Brattico, Elvira; Vuust, Peter",2019,Reduced prediction error responses in high-as compared to low-uncertainty musical contexts,Cortex,batch0018/a000759/a000759_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000760,"Eggers, Andrew C.; Freier, Ronny; Grembi, Veronica; Nannicini, Tommaso",2018,Regression Discontinuity Designs Based on Population Thresholds: Pitfalls and Solutions,American Journal of Political Science,batch0018/a000760/a000760_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000767,"Schönbrodt, Felix D.; Humberg, Sarah; Nestler, Steffen",2018,Testing Similarity Effects with Dyadic Response Surface Analysis,European Journal of Personality,batch0018/a000767/a000767_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000851,"Avery, Nick; Marsden, Emma",2019,A META-ANALYSIS OF SENSITIVITY TO GRAMMATICAL INFORMATION DURING SELF-PACED READING: TOWARDS A FRAMEWORK OF REFERENCE FOR READING TIME EFFECT SIZES,Studies in Second Language Acquisition,batch0018/a000851/a000851_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000971,"Heyman, Tom; Heyman, Geert",2019,Can prediction-based distributional semantic models predict typicality?,Quarterly Journal of Experimental Psychology,batch0018/a000971/a000971_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a000980,"Perez Neider, Dylan; Fuse, Megumi; Suri, Gaurav",2019,"Cockroaches, performance, and an audience: Reexamining social facilitation 50 years later",Journal of Experimental Social Psychology,batch0018/a000980/a000980_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a001069,"Powell, Georgie; Meredith, Zoe; McMillin, Rebecca; Freeman, Tom C. A.",2016,Bayesian Models of Individual Differences: Combining Autistic Traits and Sensory Thresholds to Predict Motion Perception,Psychological Science,batch0018/a001069/a001069_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a001094,"Gurung, Regan A. R.; Brickner, Michaella; Leet, Mary; Punke, Elizabeth",2018,"Dressing “in code”: Clothing rules, propriety, and perceptions",The Journal of Social Psychology,batch0018/a001094/a001094_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a001173,"Schuit, Sophie; Rogowski, Jon C.",2017,"Race, Representation, and the Voting Rights Act",American Journal of Political Science,batch0018/a001173/a001173_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a001215,Dang Thi Ngoc Yen; Coxhead Averil; Webb Stuart,2017,The Academic Spoken Word List,Language Learning,batch0018/a001215/a001215_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a001250,"Kandler, Christian; Waaktaar, Trine; Mõttus, René; Riemann, Rainer; Torgersen, Svenn",2019,Unravelling the Interplay Between Genetic and Environmental Contributions in the Unfolding of Personality Differences from Early Adolescence to Young Adulthood,European Journal of Personality,batch0018/a001250/a001250_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a001326,"Formanowicz, Magdalena; Goldenberg, Amit; Saguy, Tamar; Pietraszkiewicz, Agnieszka; Walker, Mirella; Gross, James J.",2018,Understanding dehumanization: The role of agency and communion,Journal of Experimental Social Psychology,batch0018/a001326/a001326_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a001355,"Broadway, James M.; Rieger, Rebecca E.; Campbell, Richard A.; Quinn, Davin K.; Mayer, Andrew R.; Yeo, Ronald A.; Wilson, J. Kevin; Gill, Darbi; Fratzke, Violet; Cavanagh, James F.",2019,Executive function predictors of delayed memory deficits after mild traumatic brain injury,Cortex,batch0018/a001355/a001355_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a001360,"Schroeder, Juliana; Epley, Nicholas",2015,"The Sound of Intellect: Speech Reveals a Thoughtful Mind, Increasing a Job Candidate’s Appeal",Psychological Science,batch0018/a001360/a001360_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a001454,"Krzyzaniak, Sheherezade L.; Colman, Douglas E.; Letzring, Tera D.; McDonald, Jennifer S.; Biesanz, Jeremy C.",2019,The Effect of Information Quantity on Distinctive Accuracy and Normativity of Personality Trait Judgments,European Journal of Personality,batch0018/a001454/a001454_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a001467,"Vuletich, Heidi A.; Payne, B. Keith",2019,Stability and Change in Implicit Bias,Psychological Science,batch0018/a001467/a001467_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a001515,"Rogers, Todd; Moore, Don A.; Norton, Michael I.",2017,The Belief in a Favorable Future,Psychological Science,batch0018/a001515/a001515_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a001579,"Ip, Flora WL; Lewis, Gary J; Lefevre, Carmen E",2019,Carotenoid skin colouration enhances face and body attractiveness: A cross-cultural study,Quarterly Journal of Experimental Psychology,batch0018/a001579/a001579_article.pdf
batch0018,sophia,2020-04-07,2020-04-07,a001651,"Vitriol, Joseph A.; Kovera, Margaret Bull",2018,Exposure to capital voir dire may not increase convictions despite increasing pretrial presumption of guilt.,Law and Human Behavior,batch0018/a001651/a001651_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000105,"Chang, Linda W.; Gershman, Samuel J.; Cikara, Mina",2019,Comparing value coding models of context-dependence in social choice,Journal of Experimental Social Psychology,batch0019/a000105/a000105_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000144,"Montgomery, Jacob M.; Nyhan, Brendan; Torres, Michelle",2018,How Conditioning on Posttreatment Variables Can Ruin Your Experiment and What to Do about It,American Journal of Political Science,batch0019/a000144/a000144_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000151,"Kubota, Jennifer T.; Li, Jian; Bar-David, Eyal; Banaji, Mahzarin R.; Phelps, Elizabeth A.",2015,All Claims in the Original Article Hold as Stated: A Response to Arkes (2015),Psychological Science,batch0019/a000151/a000151_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000228,"Davis, Charles P.; Morrow, Hannah M.; Lupyan, Gary",2019,What Does a Horgous Look Like? Nonsense Words Elicit Meaningful Drawings,Cognitive Science,batch0019/a000228/a000228_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000275,"Pérez, Efrén O.; Tavits, Margit",2017,Language Shapes People's Time Perspective and Support for Future‐Oriented Policies,American Journal of Political Science,batch0019/a000275/a000275_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000292,"Marsden, Emma; Morgan‐Short, Kara; Thompson, Sophie; Abugaber, David",2018,Replication in Second Language Research: Narrative and Systematic Reviews and Recommendations for the Field,Language Learning,batch0019/a000292/a000292_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000416,"Hawkins, Carlee Beth; Fitzgerald, Cailey E.; Nosek, Brian A.",2015,In Search of an Association Between Conception Risk and Prejudice,Psychological Science,batch0019/a000416/a000416_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000430,"Krpan, Dario; Fasolo, Barbara",2019,Revisiting embodied approach and avoidance effects on behavior: The influence of sitting posture on purchases of rewarding foods,Journal of Experimental Social Psychology,batch0019/a000430/a000430_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000446,"Meijer, David; Veselič, Sebastijan; Calafiore, Carmelo; Noppeney, Uta",2019,Integration of audiovisual spatial signals is not consistent with maximum likelihood estimation,Cortex,batch0019/a000446/a000446_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000460,"Vos, Johanna F. de; Schriefers, Herbert; Nivard, Michel G.; Lemhöfer, Kristin",2018,A Meta-Analysis and Meta-Regression of Incidental Second Language Word Learning from Spoken Input,Language Learning,batch0019/a000460/a000460_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000514,"Woźniak, Mateusz; Knoblich, Günther",2019,Self-prioritization of fully unfamiliar stimuli,Quarterly Journal of Experimental Psychology,batch0019/a000514/a000514_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000621,"Komnig, Daniel; Dagli, Toruntay Cem; Habib, Pardes; Zeyen, Thomas; Schulz, Jörg B.; Falkenburger, Björn H.",2018,Fingolimod (FTY720) is not protective in the subacute MPTP mouse model of Parkinson's disease and does not lead to a sustainable increase of brain‐derived neurotrophic factor,Journal of Neurochemistry,batch0019/a000621/a000621_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000671,"Geary, David C.; vanMarle, Kristy; Chu, Felicia W.; Rouder, Jeffrey; Hoard, Mary K.; Nugent, Lara",2018,Early Conceptual Understanding of Cardinality Predicts Superior School-Entry Number-System Knowledge,Psychological Science,batch0019/a000671/a000671_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000720,"Bryant, Richard A.; Datta, Shiksha",2019,Reconsolidating Intrusive Distressing Memories by Thinking of Attachment Figures,Clinical Psychological Science,batch0019/a000720/a000720_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000722,"Eisenbruch, Adar B.; Simmons, Zachary L.; Roney, James R.",2015,Lady in Red: Hormonal Predictors of Women’s Clothing Choices,Psychological Science,batch0019/a000722/a000722_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000757,"Gómez, Ángel; Vázquez, Alexandra; López-Rodríguez, Lucía; Talaifar, Sanaz; Martínez, Mercedes; Buhrmester, Michael D.; Swann, William B.",2019,Why people abandon groups: Degrading relational vs collective ties uniquely impacts identity fusion and identification,Journal of Experimental Social Psychology,batch0019/a000757/a000757_article.pdf
batch0019,nguyenlam,2020-04-07,2020-04-07,a000794,"Cramblet Alvarez, Leslie D.; Jones, K. Nicole; Walljasper-Schuyler, Chelsea; Trujillo, Marissa; Weiser, Mikayla A.; Rodriguez, Jerome L.; Ringler, Rachael L.; Leach, Jonah L.",2019,Psychology’s Hidden Figures: Undergraduate Psychology Majors’ (In)Ability to Recognize Our Diverse Pioneers,Psi Chi Journal of Psychological Research,batch0019/a000794/a000794_article.pdf
