study_id,coder,link_number,link_url,corrected_link_url,link_url_for_cleaning,link_url_cleaned,resolved_url,corrected_resolved_url,resolved_url_for_cleaning,resolved_url_cleaned
a000391,steve,4,European Bioinformations Institute Accession No. PRJEB30873,European Bioinformations Institute Accession No. PRJEB30873,European Bioinformations Institute Accession No. PRJEB30873,European Bioinformations Institute Accession No. PRJEB30873,https://www.ebi.ac.uk/ena/browser/view/PRJEB30873,NA,https://www.ebi.ac.uk/ena/browser/view/PRJEB30873,www.ebi.ac.uk/ena/browser/view/PRJEB30873
a000391,michelle,2,https://github.com/knights-lab/douc_gut_sites,https://github.com/knights-lab/douc_gut_sites,https://github.com/knights-lab/douc_gut_sites,github.com/knights-lab/douc_gut_sites,https://github.com/knights-lab/douc_gut_sites,NA,https://github.com/knights-lab/douc_gut_sites,github.com/knights-lab/douc_gut_sites
a000391,steve,2,https://github.com/knights-lab/douc_gut_sites,https://github.com/knights-lab/douc_gut_sites,https://github.com/knights-lab/douc_gut_sites,github.com/knights-lab/douc_gut_sites,https://github.com/knights-lab/douc_gut_sites,NA,https://github.com/knights-lab/douc_gut_sites,github.com/knights-lab/douc_gut_sites
a000391,michelle,1,https://www.iris-database.org/iris/app/home/detail?id=york:934328,https://www.iris-database.org/iris/app/home/detail?id=york:934328,https://www.iris-database.org/iris/app/home/detail?id=york:934328,iris-database.org/iris/app/home/detail?id=york:934328,https://www.iris-database.org/iris/app/home/detail?id=york:934328,NA,https://www.iris-database.org/iris/app/home/detail?id=york:934328,www.iris-database.org/iris/app/home/detail?id=york:934328
a000391,sophia,1,https://www.iris-database.org/iris/app/home/detail?id=york:934328,https://www.iris-database.org/iris/app/home/detail?id=york:934328,https://www.iris-database.org/iris/app/home/detail?id=york:934328,iris-database.org/iris/app/home/detail?id=york:934328,https://www.iris-database.org/iris/app/home/detail?id=york:934328,NA,https://www.iris-database.org/iris/app/home/detail?id=york:934328,www.iris-database.org/iris/app/home/detail?id=york:934328
a000391,steve,1,https://www.iris-database.org/iris/app/home/detail?id=york:934328,https://www.iris-database.org/iris/app/home/detail?id=york:934328,https://www.iris-database.org/iris/app/home/detail?id=york:934328,iris-database.org/iris/app/home/detail?id=york:934328,https://www.iris-database.org/iris/app/home/detail?id=york:934328,NA,https://www.iris-database.org/iris/app/home/detail?id=york:934328,www.iris-database.org/iris/app/home/detail?id=york:934328
a000392,evelyn,1,http://dx.doi.org/10.7910/DVN/RJAUNW,NA,http://dx.doi.org/10.7910/DVN/RJAUNW,dx.doi.org/10.7910/DVN/RJAUNW,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RJAUNW,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RJAUNW,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RJAUNW
a000392,sophia,1,http://dx.doi.org/10.7910/DVN/RJAUNW,NA,http://dx.doi.org/10.7910/DVN/RJAUNW,dx.doi.org/10.7910/DVN/RJAUNW,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RJAUNW,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RJAUNW,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RJAUNW
a000393,andy,1,http://osf.io/9ge7n,NA,http://osf.io/9ge7n,osf.io/9ge7n,https://osf.io/9ge7n,NA,https://osf.io/9ge7n,osf.io/9ge7n
a000393,matthew,1,http://osf.io/9ge7n,NA,http://osf.io/9ge7n,osf.io/9ge7n,https://osf.io/9ge7n,NA,https://osf.io/9ge7n,osf.io/9ge7n
a000393,steve,1,http://osf.io/9ge7n,NA,http://osf.io/9ge7n,osf.io/9ge7n,https://osf.io/9ge7n,NA,https://osf.io/9ge7n,osf.io/9ge7n
a000394,andy,1,https://osf.io/sr9f4/,NA,https://osf.io/sr9f4/,osf.io/sr9f4,https://osf.io/sr9f4/,NA,https://osf.io/sr9f4/,osf.io/sr9f4
a000394,steve,1,https://osf.io/sr9f4/,NA,https://osf.io/sr9f4/,osf.io/sr9f4,https://osf.io/sr9f4/,NA,https://osf.io/sr9f4/,osf.io/sr9f4
a000395,andy,1,https://doi.org/10.17863/CAM.31530,NA,https://doi.org/10.17863/CAM.31530,doi.org/10.17863/CAM.31530,https://www.repository.cam.ac.uk/handle/1810/284168,NA,https://www.repository.cam.ac.uk/handle/1810/284168,www.repository.cam.ac.uk/handle/1810/284168
a000395,steve,1,https://doi.org/10.17863/CAM.31530,NA,https://doi.org/10.17863/CAM.31530,doi.org/10.17863/CAM.31530,https://www.repository.cam.ac.uk/handle/1810/284168,NA,https://www.repository.cam.ac.uk/handle/1810/284168,www.repository.cam.ac.uk/handle/1810/284168
a000398,andy,1,https://doi.org/10.1594/PANGAEA.885879,NA,https://doi.org/10.1594/PANGAEA.885879,doi.org/10.1594/PANGAEA.885879,https://doi.pangaea.de/10.1594/PANGAEA.885879,NA,https://doi.pangaea.de/10.1594/PANGAEA.885879,doi.pangaea.de/10.1594/PANGAEA.885879
a000398,steve,1,https://doi.org/10.1594/PANGAEA.885879,NA,https://doi.org/10.1594/PANGAEA.885879,doi.org/10.1594/PANGAEA.885879,https://doi.pangaea.de/10.1594/PANGAEA.885879,NA,https://doi.pangaea.de/10.1594/PANGAEA.885879,doi.pangaea.de/10.1594/PANGAEA.885879
a000399,aniruddah,1,http://dx.doi.org/10.5061/dryad.5t0b8,NA,http://dx.doi.org/10.5061/dryad.5t0b8,dx.doi.org/10.5061/dryad.5t0b8,https://datadryad.org/stash/dataset/doi:10.5061/dryad.5t0b8,NA,https://datadryad.org/stash/dataset/doi:10.5061/dryad.5t0b8,datadryad.org/stash/dataset/doi:10.5061/dryad.5t0b8
a000399,kongmanas,1,http://dx.doi.org/10.5061/dryad.5t0b8,NA,http://dx.doi.org/10.5061/dryad.5t0b8,dx.doi.org/10.5061/dryad.5t0b8,https://datadryad.org/stash/dataset/doi:10.5061/dryad.5t0b8,NA,https://datadryad.org/stash/dataset/doi:10.5061/dryad.5t0b8,datadryad.org/stash/dataset/doi:10.5061/dryad.5t0b8
a000400,steve,1,https://doi.org/10.1002/jnr.24441,NA,https://doi.org/10.1002/jnr.24441,doi.org/10.1002/jnr.24441,https://onlinelibrary.wiley.com/doi/full/10.1002/jnr.24441,NA,https://onlinelibrary.wiley.com/doi/full/10.1002/jnr.24441,onlinelibrary.wiley.com/doi/full/10.1002/jnr.24441
a000401,aniruddah,1,https://osf.io/c5ju9,NA,https://osf.io/c5ju9,osf.io/c5ju9,https://osf.io/c5ju9/,NA,https://osf.io/c5ju9/,osf.io/c5ju9
a000401,kongmanas,1,https://osf.io/c5ju9,NA,https://osf.io/c5ju9,osf.io/c5ju9,https://osf.io/c5ju9/,NA,https://osf.io/c5ju9/,osf.io/c5ju9
a000402,aniruddah,1,https://doi.org/10.7910/DVN/I0VEMG,NA,https://doi.org/10.7910/DVN/I0VEMG,doi.org/10.7910/DVN/I0VEMG,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I0VEMG,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I0VEMG,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I0VEMG
a000402,evelyn,1,https://doi.org/10.7910/DVN/I0VEMG,NA,https://doi.org/10.7910/DVN/I0VEMG,doi.org/10.7910/DVN/I0VEMG,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I0VEMG,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I0VEMG,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I0VEMG
a000403,aniruddah,1,https://osf.io/92xqk/,NA,https://osf.io/92xqk/,osf.io/92xqk,https://osf.io/92xqk/,NA,https://osf.io/92xqk/,osf.io/92xqk
a000403,evelyn,1,https://osf.io/92xqk/,NA,https://osf.io/92xqk/,osf.io/92xqk,https://osf.io/92xqk/,NA,https://osf.io/92xqk/,osf.io/92xqk
a000403,steve,1,https://osf.io/92xqk/,NA,https://osf.io/92xqk/,osf.io/92xqk,https://osf.io/92xqk/,NA,https://osf.io/92xqk/,osf.io/92xqk
a000404,adrian,1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi%3A10.7910%2FDVN%2FVWZZLO&version=DRAFT,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi%3A10.7910%2FDVN%2FVWZZLO&version=DRAFT,dataverse.harvard.edu/dataset.xhtml?persistentId=doi%3A10.7910%2FDVN%2FVWZZLO&version=DRAFT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi%3A10.7910%2FDVN%2FVWZZLO&version=DRAFT,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi%3A10.7910%2FDVN%2FVWZZLO&version=DRAFT,dataverse.harvard.edu/dataset.xhtml?persistentId=doi%3A10.7910%2FDVN%2FVWZZLO&version=DRAFT
a000404,kongmanas,1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi%3A10.7910%2FDVN%2FVWZZLO&version=DRAFT,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi%3A10.7910%2FDVN%2FVWZZLO&version=DRAFT,dataverse.harvard.edu/dataset.xhtml?persistentId=doi%3A10.7910%2FDVN%2FVWZZLO&version=DRAFT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi%3A10.7910%2FDVN%2FVWZZLO&version=DRAFT,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi%3A10.7910%2FDVN%2FVWZZLO&version=DRAFT,dataverse.harvard.edu/dataset.xhtml?persistentId=doi%3A10.7910%2FDVN%2FVWZZLO&version=DRAFT
a000406,evelyn,1,https://osf.io/b9tse/,NA,https://osf.io/b9tse/,osf.io/b9tse,https://osf.io/b9tse/,NA,https://osf.io/b9tse/,osf.io/b9tse
a000406,steve,1,https://osf.io/b9tse/,NA,https://osf.io/b9tse/,osf.io/b9tse,https://osf.io/b9tse/,NA,https://osf.io/b9tse/,osf.io/b9tse
a000407,evelyn,1,http://hdl.handle.net/10871/24754.,NA,http://hdl.handle.net/10871/24754.,hdl.handle.net/10871/24754,https://ore.exeter.ac.uk/repository/handle/10871/24754,NA,https://ore.exeter.ac.uk/repository/handle/10871/24754,ore.exeter.ac.uk/repository/handle/10871/24754
a000407,kongmanas,1,http://hdl.handle.net/10871/24754,NA,http://hdl.handle.net/10871/24754,hdl.handle.net/10871/24754,https://ore.exeter.ac.uk/repository/handle/10871/24754,NA,https://ore.exeter.ac.uk/repository/handle/10871/24754,ore.exeter.ac.uk/repository/handle/10871/24754
a000408,evelyn,1,osf.io/nrf72,NA,osf.io/nrf72,osf.io/nrf72,osf.io/nrf72,osf.io/nrf72,osf.io/nrf72,osf.io/nrf72
a000408,steve,1,osf.io/nrf72,NA,osf.io/nrf72,osf.io/nrf72,https://osf.io/nrf72/,https://osf.io/nrf72/,https://osf.io/nrf72/,osf.io/nrf72
a000409,adrian,1,https://doi.org/10.6084/m9.figshare.4742935.v2,https://doi.org/10.6084/m9.figshare.4742935.v2,https://doi.org/10.6084/m9.figshare.4742935.v2,doi.org/10.6084/m9.figshare.4742935.v2,https://figshare.com/articles/Materials_for_Pupillary_Responses_to_Words_That_Convey_a_Sense_of_Brightness_or_Darkness/4742935/2,NA,https://figshare.com/articles/Materials_for_Pupillary_Responses_to_Words_That_Convey_a_Sense_of_Brightness_or_Darkness/4742935/2,figshare.com/articles/Materials_for_Pupillary_Responses_to_Words_That_Convey_a_Sense_of_Brightness_or_Darkness/4742935/2
a000409,evelyn,1,https://doi.org/10.6084/m9.figshare.4742935.v2,https://doi.org/10.6084/m9.figshare.4742935.v2,https://doi.org/10.6084/m9.figshare.4742935.v2,doi.org/10.6084/m9.figshare.4742935.v2,https://figshare.com/articles/Materials_for_Pupillary_Responses_to_Words_That_Convey_a_Sense_of_Brightness_or_Darkness/4742935/2,NA,https://figshare.com/articles/Materials_for_Pupillary_Responses_to_Words_That_Convey_a_Sense_of_Brightness_or_Darkness/4742935/2,figshare.com/articles/Materials_for_Pupillary_Responses_to_Words_That_Convey_a_Sense_of_Brightness_or_Darkness/4742935/2
a000410,adrian,1,https://osf.io/xf7rn/,NA,https://osf.io/xf7rn/,osf.io/xf7rn,https://osf.io/xf7rn/,NA,https://osf.io/xf7rn/,osf.io/xf7rn
a000410,sophia,1,https://osf.io/xf7rn/,NA,https://osf.io/xf7rn/,osf.io/xf7rn,https://osf.io/xf7rn/,NA,https://osf.io/xf7rn/,osf.io/xf7rn
a000411,aniruddah,1,https://doi.org/10.7910/DVN/8R3LTP,NA,https://doi.org/10.7910/DVN/8R3LTP,doi.org/10.7910/DVN/8R3LTP,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP
a000411,michelle,1,https://doi.org/10.7910/DVN/8R3LTP,NA,https://doi.org/10.7910/DVN/8R3LTP,doi.org/10.7910/DVN/8R3LTP,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP
a000411,oliver,1,doi.org/10.7910/DVN/8R3LTP,NA,doi.org/10.7910/DVN/8R3LTP,doi.org/10.7910/DVN/8R3LTP,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP
a000412,adrian,1,https://osf.io/fzmsa/,NA,https://osf.io/fzmsa/,osf.io/fzmsa,https://osf.io/fzmsa/,NA,https://osf.io/fzmsa/,osf.io/fzmsa
a000412,michelle,1,https://osf.io/fzmsa/,NA,https://osf.io/fzmsa/,osf.io/fzmsa,https://osf.io/fzmsa/,NA,https://osf.io/fzmsa/,osf.io/fzmsa
a000413,adrian,1,https://doi.org/10.7910/DVN/LD6NL8,NA,https://doi.org/10.7910/DVN/LD6NL8,doi.org/10.7910/DVN/LD6NL8,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LD6NL8,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LD6NL8,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LD6NL8
a000413,aniruddah,1,https://doi.org/10.7910/DVN/LD6NL8,NA,https://doi.org/10.7910/DVN/LD6NL8,doi.org/10.7910/DVN/LD6NL8,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LD6NL8,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LD6NL8,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LD6NL8
a000414,aniruddah,1,https://osf.io/eujyn,NA,https://osf.io/eujyn,osf.io/eujyn,https://osf.io/eujyn/,NA,https://osf.io/eujyn/,osf.io/eujyn
a000414,oliver,1,osf.io/eujyn/,NA,osf.io/eujyn/,osf.io/eujyn,https://osf.io/eujyn/,NA,https://osf.io/eujyn/,osf.io/eujyn
a000416,michelle,1,https://osf.io/g3sca/wiki/home,NA,https://osf.io/g3sca/wiki/home,osf.io/g3sca/wiki/home,https://osf.io/g3sca/wiki/home,NA,https://osf.io/g3sca/wiki/home,osf.io/g3sca/wiki/home
a000416,nguyenlam,1,https://osf.io/g3sca/wiki/home,NA,https://osf.io/g3sca/wiki/home,osf.io/g3sca/wiki/home,https://osf.io/g3sca/wiki/home,NA,https://osf.io/g3sca/wiki/home,osf.io/g3sca/wiki/home
a000417,steve,1,https://doi.org/10.1016/j.jrp.2018.02.003,NA,https://doi.org/10.1016/j.jrp.2018.02.003,doi.org/10.1016/j.jrp.2018.02.003,https://www.sciencedirect.com/science/article/pii/S0092656618300151,https://www.sciencedirect.com/science/article/pii/S0092656618300151,https://www.sciencedirect.com/science/article/pii/S0092656618300151,www.sciencedirect.com/science/article/pii/S0092656618300151
a000418,andy,1,http://dx.doi.org/10.5284/1019856,NA,http://dx.doi.org/10.5284/1019856,dx.doi.org/10.5284/1019856,https://archaeologydataservice.ac.uk/archives/view/scarr_eh_2013/,NA,https://archaeologydataservice.ac.uk/archives/view/scarr_eh_2013/,archaeologydataservice.ac.uk/archives/view/scarr_eh_2013
a000418,steve,1,http://dx.doi.org/10.5284/1019856,NA,http://dx.doi.org/10.5284/1019856,dx.doi.org/10.5284/1019856,https://archaeologydataservice.ac.uk/archives/view/scarr_eh_2013/,NA,https://archaeologydataservice.ac.uk/archives/view/scarr_eh_2013/,archaeologydataservice.ac.uk/archives/view/scarr_eh_2013
a000419,evelyn,1,https://zenodo.org/record/18545,http://dx.doi.org/10.5281/zenodo.18545,http://dx.doi.org/10.5281/zenodo.18545,dx.doi.org/10.5281/zenodo.18545,https://zenodo.org/record/18545,https://zenodo.org/record/18545,https://zenodo.org/record/18545,zenodo.org/record/18545
a000419,oliver,1,dx.doi.org/10.5281/zenodo.18545,http://dx.doi.org/10.5281/zenodo.18545,http://dx.doi.org/10.5281/zenodo.18545,dx.doi.org/10.5281/zenodo.18545,https://zenodo.org/record/18545,https://zenodo.org/record/18545,https://zenodo.org/record/18545,zenodo.org/record/18545
a000419,phuong,1,"http://dx.doi.org/10.5281/
zenodo.18545",http://dx.doi.org/10.5281/zenodo.18545,http://dx.doi.org/10.5281/zenodo.18545,dx.doi.org/10.5281/zenodo.18545,https://zenodo.org/record/18545#.XpmYS9MzZp8,https://zenodo.org/record/18545,https://zenodo.org/record/18545,zenodo.org/record/18545
a000420,andy,1,https://catalogue.ceda.ac.uk/uuid/1d29816cee7e4fb586b80a3f7debcb8e,NA,https://catalogue.ceda.ac.uk/uuid/1d29816cee7e4fb586b80a3f7debcb8e,catalogue.ceda.ac.uk/uuid/1d29816cee7e4fb586b80a3f7debcb8e,https://catalogue.ceda.ac.uk/uuid/1d29816cee7e4fb586b80a3f7debcb8e,NA,https://catalogue.ceda.ac.uk/uuid/1d29816cee7e4fb586b80a3f7debcb8e,catalogue.ceda.ac.uk/uuid/1d29816cee7e4fb586b80a3f7debcb8e
a000420,steve,1,https://catalogue.ceda.ac.uk/uuid/1d29816cee7e4fb586b80a3f7debcb8e,NA,https://catalogue.ceda.ac.uk/uuid/1d29816cee7e4fb586b80a3f7debcb8e,catalogue.ceda.ac.uk/uuid/1d29816cee7e4fb586b80a3f7debcb8e,https://catalogue.ceda.ac.uk/uuid/1d29816cee7e4fb586b80a3f7debcb8e,NA,https://catalogue.ceda.ac.uk/uuid/1d29816cee7e4fb586b80a3f7debcb8e,catalogue.ceda.ac.uk/uuid/1d29816cee7e4fb586b80a3f7debcb8e
a000421,adrian,2,https://osf.io/b8c7z/,https://osf.io/b8c7z/,https://osf.io/b8c7z/,osf.io/b8c7z,https://osf.io/b8c7z/,NA,https://osf.io/b8c7z/,osf.io/b8c7z
a000421,michelle,1,https://osf.io/b8c7z/,https://osf.io/b8c7z/,https://osf.io/b8c7z/,osf.io/b8c7z,https://osf.io/b8c7z/,NA,https://osf.io/b8c7z/,osf.io/b8c7z
a000422,aniruddah,1,https://osf.io/sgwv6/,https://osf.io/sgwv6/,https://osf.io/sgwv6/,osf.io/sgwv6,https://osf.io/sgwv6,https://osf.io/sgwv6,https://osf.io/sgwv6,osf.io/sgwv6
a000422,kongmanas,1,https://osf.io/sgwv6/,https://osf.io/sgwv6/,https://osf.io/sgwv6/,osf.io/sgwv6,https://osf.io/sgwv6,https://osf.io/sgwv6,https://osf.io/sgwv6,osf.io/sgwv6
a000422,sophia,1,https://osf.io/sgwv6/files/,https://osf.io/sgwv6/,https://osf.io/sgwv6/,osf.io/sgwv6,https://osf.io/sgwv6/files/,https://osf.io/sgwv6,https://osf.io/sgwv6,osf.io/sgwv6
a000423,kongmanas,1,http://doi.org/10.7910/DVN/D5DEHM,NA,http://doi.org/10.7910/DVN/D5DEHM,doi.org/10.7910/DVN/D5DEHM,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/D5DEHM,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/D5DEHM,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/D5DEHM
a000423,matthew,1,http://doi.org/10.7910/DVN/D5DEHM,NA,http://doi.org/10.7910/DVN/D5DEHM,doi.org/10.7910/DVN/D5DEHM,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/D5DEHM,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/D5DEHM,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/D5DEHM
a000425,michelle,1,www.dx.doi.org/10.7910/DVN/DIDBMQ,www.dx.doi.org/10.7910/DVN/DIDBMQ,www.dx.doi.org/10.7910/DVN/DIDBMQ,www.dx.doi.org/10.7910/DVN/DIDBMQ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DIDBMQ,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DIDBMQ,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DIDBMQ
a000425,phuong,1,"www.dx.doi.org/10.7910/
DVN/DIDBMQ",www.dx.doi.org/10.7910/DVN/DIDBMQ,www.dx.doi.org/10.7910/DVN/DIDBMQ,www.dx.doi.org/10.7910/DVN/DIDBMQ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DIDBMQ,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DIDBMQ,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DIDBMQ
a000426,andy,1,http://catalogue.ceda.ac.uk/uuid/4dc84 50d88 9a491 ebb20 e724d ebe2dfb,http://catalogue.ceda.ac.uk/uuid/4dc8450d889a491ebb20e724debe2dfb,http://catalogue.ceda.ac.uk/uuid/4dc8450d889a491ebb20e724debe2dfb,catalogue.ceda.ac.uk/uuid/4dc8450d889a491ebb20e724debe2dfb,https://catalogue.ceda.ac.uk/uuid/4dc8450d889a491ebb20e724debe2dfb,NA,https://catalogue.ceda.ac.uk/uuid/4dc8450d889a491ebb20e724debe2dfb,catalogue.ceda.ac.uk/uuid/4dc8450d889a491ebb20e724debe2dfb
a000426,steve,1,http://catalogue.ceda.ac.uk/uuid/4dc8450d889a491ebb20e724debe2dfb,http://catalogue.ceda.ac.uk/uuid/4dc8450d889a491ebb20e724debe2dfb,http://catalogue.ceda.ac.uk/uuid/4dc8450d889a491ebb20e724debe2dfb,catalogue.ceda.ac.uk/uuid/4dc8450d889a491ebb20e724debe2dfb,https://catalogue.ceda.ac.uk/uuid/4dc8450d889a491ebb20e724debe2dfb,NA,https://catalogue.ceda.ac.uk/uuid/4dc8450d889a491ebb20e724debe2dfb,catalogue.ceda.ac.uk/uuid/4dc8450d889a491ebb20e724debe2dfb
a000427,aniruddah,1,https://osf.io/wcrd2/,NA,https://osf.io/wcrd2/,osf.io/wcrd2,https://osf.io/wcrd2/,NA,https://osf.io/wcrd2/,osf.io/wcrd2
a000427,matthew,1,https://osf.io/wcrd2/,NA,https://osf.io/wcrd2/,osf.io/wcrd2,https://osf.io/wcrd2/,NA,https://osf.io/wcrd2/,osf.io/wcrd2
a000429,evelyn,2,https://osf.io/4d3b9,NA,https://osf.io/4d3b9,osf.io/4d3b9,https://osf.io/4d3b9,NA,https://osf.io/4d3b9,osf.io/4d3b9
a000429,sophia,2,https://osf.io/4d3b9,NA,https://osf.io/4d3b9,osf.io/4d3b9,https://osf.io/4d3b9,NA,https://osf.io/4d3b9,osf.io/4d3b9
a000429,evelyn,1,http://reshare.ukdataservice.ac.uk/852716/,NA,http://reshare.ukdataservice.ac.uk/852716/,reshare.ukdataservice.ac.uk/852716,http://reshare.ukdataservice.ac.uk/852716/,NA,http://reshare.ukdataservice.ac.uk/852716/,reshare.ukdataservice.ac.uk/852716
a000429,sophia,1,http://reshare.ukdataservice.ac.uk/852716/,NA,http://reshare.ukdataservice.ac.uk/852716/,reshare.ukdataservice.ac.uk/852716,http://reshare.ukdataservice.ac.uk/852716/,NA,http://reshare.ukdataservice.ac.uk/852716/,reshare.ukdataservice.ac.uk/852716
a000430,evelyn,1,https://osf.io/nmabe/,NA,https://osf.io/nmabe/,osf.io/nmabe,https://osf.io/nmabe/,NA,https://osf.io/nmabe/,osf.io/nmabe
a000430,nguyenlam,1,https://osf.io/nmabe/,NA,https://osf.io/nmabe/,osf.io/nmabe,https://osf.io/nmabe/,NA,https://osf.io/nmabe/,osf.io/nmabe
a000430,oliver,1,osf.io/nmabe/,NA,osf.io/nmabe/,osf.io/nmabe,https://osf.io/nmabe/,NA,https://osf.io/nmabe/,osf.io/nmabe
a000433,kongmanas,1,https://osf.io/pnvjf/,NA,https://osf.io/pnvjf/,osf.io/pnvjf,https://osf.io/pnvjf/,NA,https://osf.io/pnvjf/,osf.io/pnvjf
a000433,sophia,1,https://osf.io/pnvjf/,NA,https://osf.io/pnvjf/,osf.io/pnvjf,https://osf.io/pnvjf/,NA,https://osf.io/pnvjf/,osf.io/pnvjf
a000437,phuong,1,osf.io/5tejq/,NA,osf.io/5tejq/,osf.io/5tejq,https://osf.io/5tejq/,NA,https://osf.io/5tejq/,osf.io/5tejq
a000437,sophia,1,osf.io/5tejq/,NA,osf.io/5tejq/,osf.io/5tejq,https://osf.io/5tejq/,NA,https://osf.io/5tejq/,osf.io/5tejq
a000438,evelyn,1,http://www.osf.io/snfjx,NA,http://www.osf.io/snfjx,osf.io/snfjx,http://www.osf.io/snfjx,https://osf.io/snfjx/,https://osf.io/snfjx/,osf.io/snfjx
a000438,kongmanas,1,osf.io/snfjx,NA,osf.io/snfjx,osf.io/snfjx,https://osf.io/snfjx/,https://osf.io/snfjx/,https://osf.io/snfjx/,osf.io/snfjx
a000438,michelle,1,osf.io/snfjx,NA,osf.io/snfjx,osf.io/snfjx,https://osf.io/snfjx/,https://osf.io/snfjx/,https://osf.io/snfjx/,osf.io/snfjx
a000439,adrian,1,http://dx.doi.org/10.7910/DVN/HDMGLY,http://dx.doi.org/10.7910/DVN/HDMGLY,http://dx.doi.org/10.7910/DVN/HDMGLY,dx.doi.org/10.7910/DVN/HDMGLY,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HDMGLY,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HDMGLY,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HDMGLY
a000439,michelle,1,http://dx.doi.org/10.7910/DVN/HDMGLY,http://dx.doi.org/10.7910/DVN/HDMGLY,http://dx.doi.org/10.7910/DVN/HDMGLY,dx.doi.org/10.7910/DVN/HDMGLY,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HDMGLY,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HDMGLY,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HDMGLY
